date,temperature,precipitation,city,country,continent,latitude,longitude
2012-08-24,27.4,9.9,Delhi,India,Asia,28.5833,77.2
2012-08-25,26.8,14.0,Delhi,India,Asia,28.5833,77.2
2012-08-26,28.5,24.9,Delhi,India,Asia,28.5833,77.2
2012-08-27,28.8,25.9,Delhi,India,Asia,28.5833,77.2
2012-08-28,27.6,42.9,Delhi,India,Asia,28.5833,77.2
2012-08-29,27.4,58.9,Delhi,India,Asia,28.5833,77.2
2012-08-30,27.5,14.0,Delhi,India,Asia,28.5833,77.2
2012-08-31,29.9,0.0,Delhi,India,Asia,28.5833,77.2
2012-09-04,29.4,0.5,Delhi,India,Asia,28.5833,77.2
2012-09-05,30.8,3.0,Delhi,India,Asia,28.5833,77.2
2012-09-06,29.9,0.0,Delhi,India,Asia,28.5833,77.2
2012-09-07,28.9,0.5,Delhi,India,Asia,28.5833,77.2
2012-09-08,28.8,3.0,Delhi,India,Asia,28.5833,77.2
2012-09-09,30.9,0.0,Delhi,India,Asia,28.5833,77.2
2012-09-16,29.3,23.9,Delhi,India,Asia,28.5833,77.2
2012-09-17,28.2,0.0,Delhi,India,Asia,28.5833,77.2
2012-09-18,27.5,2.0,Delhi,India,Asia,28.5833,77.2
2012-09-19,28.8,0.0,Delhi,India,Asia,28.5833,77.2
2012-11-30,15.8,1.0,Delhi,India,Asia,28.5833,77.2
2012-12-11,14.3,1.0,Delhi,India,Asia,28.5833,77.2
2012-12-12,15.9,2.0,Delhi,India,Asia,28.5833,77.2
2012-12-13,18.8,0.0,Delhi,India,Asia,28.5833,77.2
2012-12-14,17.6,0.0,Delhi,India,Asia,28.5833,77.2
2012-12-15,17.8,0.0,Delhi,India,Asia,28.5833,77.2
2012-12-16,17.5,0.3,Delhi,India,Asia,28.5833,77.2
2012-12-17,17.1,0.0,Delhi,India,Asia,28.5833,77.2
2013-01-18,13.5,21.1,Delhi,India,Asia,28.5833,77.2
2013-01-19,12.7,13.0,Delhi,India,Asia,28.5833,77.2
2013-01-20,11.9,0.0,Delhi,India,Asia,28.5833,77.2
2013-02-04,17.5,1.0,Delhi,India,Asia,28.5833,77.2
2013-02-05,16.7,46.0,Delhi,India,Asia,28.5833,77.2
2013-02-07,14.6,0.0,Delhi,India,Asia,28.5833,77.2
2013-02-18,15.3,2.0,Delhi,India,Asia,28.5833,77.2
2013-02-19,16.4,0.0,Delhi,India,Asia,28.5833,77.2
2013-02-24,17.0,3.0,Delhi,India,Asia,28.5833,77.2
2013-02-25,17.2,0.0,Delhi,India,Asia,28.5833,77.2
2013-03-21,26.1,0.5,Delhi,India,Asia,28.5833,77.2
2013-03-22,25.2,0.0,Delhi,India,Asia,28.5833,77.2
2013-04-14,28.2,2.0,Delhi,India,Asia,28.5833,77.2
2013-04-15,28.3,0.0,Delhi,India,Asia,28.5833,77.2
2013-05-13,30.9,0.0,Delhi,India,Asia,28.5833,77.2
2013-06-07,34.1,15.0,Delhi,India,Asia,28.5833,77.2
2013-06-08,34.2,0.0,Delhi,India,Asia,28.5833,77.2
2013-06-17,26.9,58.9,Delhi,India,Asia,28.5833,77.2
2013-06-18,28.7,17.0,Delhi,India,Asia,28.5833,77.2
2013-06-19,29.7,0.0,Delhi,India,Asia,28.5833,77.2
2013-06-20,32.6,5.1,Delhi,India,Asia,28.5833,77.2
2013-06-21,35.6,0.0,Delhi,India,Asia,28.5833,77.2
2013-06-30,32.7,4.1,Delhi,India,Asia,28.5833,77.2
2013-07-01,33.9,0.0,Delhi,India,Asia,28.5833,77.2
2013-07-03,31.6,2.0,Delhi,India,Asia,28.5833,77.2
2013-07-04,32.4,0.8,Delhi,India,Asia,28.5833,77.2
2013-07-05,32.1,0.0,Delhi,India,Asia,28.5833,77.2
2013-07-10,29.8,70.1,Delhi,India,Asia,28.5833,77.2
2013-07-11,31.7,2.0,Delhi,India,Asia,28.5833,77.2
2013-07-12,29.0,0.0,Delhi,India,Asia,28.5833,77.2
2013-07-13,31.8,21.1,Delhi,India,Asia,28.5833,77.2
2013-07-14,31.1,0.0,Delhi,India,Asia,28.5833,77.2
2013-07-15,31.7,4.1,Delhi,India,Asia,28.5833,77.2
2013-07-16,29.8,0.0,Delhi,India,Asia,28.5833,77.2
2013-07-17,30.8,33.0,Delhi,India,Asia,28.5833,77.2
2013-07-18,30.4,0.0,Delhi,India,Asia,28.5833,77.2
2013-07-19,30.9,7.1,Delhi,India,Asia,28.5833,77.2
2013-07-21,29.1,122.9,Delhi,India,Asia,28.5833,77.2
2013-07-22,29.5,0.0,Delhi,India,Asia,28.5833,77.2
2013-07-23,31.3,1.0,Delhi,India,Asia,28.5833,77.2
2013-07-25,28.5,19.1,Delhi,India,Asia,28.5833,77.2
2013-07-26,30.4,8.9,Delhi,India,Asia,28.5833,77.2
2013-07-27,30.0,2.0,Delhi,India,Asia,28.5833,77.2
2013-07-28,32.4,15.0,Delhi,India,Asia,28.5833,77.2
2013-07-30,30.4,29.0,Delhi,India,Asia,28.5833,77.2
2013-07-31,29.0,0.0,Delhi,India,Asia,28.5833,77.2
2013-08-10,29.3,9.9,Delhi,India,Asia,28.5833,77.2
2013-08-11,29.8,5.1,Delhi,India,Asia,28.5833,77.2
2013-08-12,30.3,0.0,Delhi,India,Asia,28.5833,77.2
2013-08-13,30.1,0.0,Delhi,India,Asia,28.5833,77.2
2013-08-14,29.7,0.0,Delhi,India,Asia,28.5833,77.2
2013-08-15,27.7,8.9,Delhi,India,Asia,28.5833,77.2
2013-08-16,26.9,16.0,Delhi,India,Asia,28.5833,77.2
2013-08-17,27.3,53.1,Delhi,India,Asia,28.5833,77.2
2013-08-18,28.9,43.9,Delhi,India,Asia,28.5833,77.2
2013-08-20,27.4,13.0,Delhi,India,Asia,28.5833,77.2
2013-08-21,29.2,95.0,Delhi,India,Asia,28.5833,77.2
2013-08-22,28.5,4.1,Delhi,India,Asia,28.5833,77.2
2013-08-23,30.7,0.3,Delhi,India,Asia,28.5833,77.2
2013-08-24,31.9,0.0,Delhi,India,Asia,28.5833,77.2
2013-08-30,29.3,19.1,Delhi,India,Asia,28.5833,77.2
2013-08-31,29.1,0.0,Delhi,India,Asia,28.5833,77.2
2013-09-09,29.3,3.0,Delhi,India,Asia,28.5833,77.2
2013-09-10,30.7,0.0,Delhi,India,Asia,28.5833,77.2
2013-09-14,31.2,0.0,Delhi,India,Asia,28.5833,77.2
2013-09-22,28.8,29.0,Delhi,India,Asia,28.5833,77.2
2013-09-23,30.6,0.0,Delhi,India,Asia,28.5833,77.2
2013-09-27,29.0,0.0,Delhi,India,Asia,28.5833,77.2
2013-09-28,29.9,0.5,Delhi,India,Asia,28.5833,77.2
2013-09-30,27.1,29.0,Delhi,India,Asia,28.5833,77.2
2013-10-01,29.1,4.1,Delhi,India,Asia,28.5833,77.2
2013-10-02,28.9,0.0,Delhi,India,Asia,28.5833,77.2
2013-10-11,23.6,25.9,Delhi,India,Asia,28.5833,77.2
2013-10-12,26.7,39.1,Delhi,India,Asia,28.5833,77.2
2013-10-13,27.4,0.0,Delhi,India,Asia,28.5833,77.2
2013-10-14,27.5,1.0,Delhi,India,Asia,28.5833,77.2
2013-10-15,26.6,0.0,Delhi,India,Asia,28.5833,77.2
2013-11-01,23.8,0.0,Delhi,India,Asia,28.5833,77.2
2013-11-02,21.8,0.5,Delhi,India,Asia,28.5833,77.2
2013-11-03,20.9,0.0,Delhi,India,Asia,28.5833,77.2
2013-11-07,20.1,0.0,Delhi,India,Asia,28.5833,77.2
2013-11-08,18.9,0.0,Delhi,India,Asia,28.5833,77.2
2013-11-09,19.1,0.0,Delhi,India,Asia,28.5833,77.2
2013-12-27,11.9,0.3,Delhi,India,Asia,28.5833,77.2
2013-12-28,10.9,0.0,Delhi,India,Asia,28.5833,77.2
2013-12-31,14.3,6.1,Delhi,India,Asia,28.5833,77.2
2014-01-19,14.5,0.0,Delhi,India,Asia,28.5833,77.2
2014-01-25,11.7,0.0,Delhi,India,Asia,28.5833,77.2
2014-02-05,17.1,0.0,Delhi,India,Asia,28.5833,77.2
2014-02-06,18.7,0.0,Delhi,India,Asia,28.5833,77.2
2014-02-07,19.7,0.0,Delhi,India,Asia,28.5833,77.2
2014-02-14,13.1,23.1,Delhi,India,Asia,28.5833,77.2
2014-02-15,12.6,16.0,Delhi,India,Asia,28.5833,77.2
2014-02-16,14.2,0.0,Delhi,India,Asia,28.5833,77.2
2014-02-27,18.6,0.3,Delhi,India,Asia,28.5833,77.2
2014-02-28,15.7,8.9,Delhi,India,Asia,28.5833,77.2
2014-03-01,16.3,9.9,Delhi,India,Asia,28.5833,77.2
2014-03-02,16.1,0.0,Delhi,India,Asia,28.5833,77.2
2014-03-12,20.0,9.9,Delhi,India,Asia,28.5833,77.2
2014-03-13,18.9,0.0,Delhi,India,Asia,28.5833,77.2
2014-03-18,24.5,0.3,Delhi,India,Asia,28.5833,77.2
2014-03-19,21.7,0.0,Delhi,India,Asia,28.5833,77.2
2014-04-14,27.7,0.8,Delhi,India,Asia,28.5833,77.2
2014-04-15,29.1,0.0,Delhi,India,Asia,28.5833,77.2
2014-04-16,26.9,2.0,Delhi,India,Asia,28.5833,77.2
2014-04-17,26.5,0.0,Delhi,India,Asia,28.5833,77.2
2014-04-18,24.9,7.1,Delhi,India,Asia,28.5833,77.2
2014-04-19,25.6,0.0,Delhi,India,Asia,28.5833,77.2
2014-05-09,30.7,6.1,Delhi,India,Asia,28.5833,77.2
2014-05-13,25.2,9.9,Delhi,India,Asia,28.5833,77.2
2014-05-14,26.9,4.1,Delhi,India,Asia,28.5833,77.2
2014-05-15,29.7,0.0,Delhi,India,Asia,28.5833,77.2
2014-05-24,31.6,2.0,Delhi,India,Asia,28.5833,77.2
2014-05-26,30.0,13.0,Delhi,India,Asia,28.5833,77.2
2014-05-27,31.8,0.0,Delhi,India,Asia,28.5833,77.2
2014-06-01,32.9,0.5,Delhi,India,Asia,28.5833,77.2
2014-06-02,32.8,0.0,Delhi,India,Asia,28.5833,77.2
2014-06-19,35.6,4.1,Delhi,India,Asia,28.5833,77.2
2014-06-20,37.9,0.0,Delhi,India,Asia,28.5833,77.2
2014-06-25,33.3,0.0,Delhi,India,Asia,28.5833,77.2
2014-06-26,32.4,25.9,Delhi,India,Asia,28.5833,77.2
2014-06-27,34.7,0.3,Delhi,India,Asia,28.5833,77.2
2014-06-28,34.7,0.0,Delhi,India,Asia,28.5833,77.2
2014-06-30,32.2,5.1,Delhi,India,Asia,28.5833,77.2
2014-07-02,29.5,0.0,Delhi,India,Asia,28.5833,77.2
2014-07-03,28.9,4.1,Delhi,India,Asia,28.5833,77.2
2014-07-04,32.5,7.1,Delhi,India,Asia,28.5833,77.2
2014-07-05,34.0,0.5,Delhi,India,Asia,28.5833,77.2
2014-07-07,34.0,1.0,Delhi,India,Asia,28.5833,77.2
2014-07-08,34.9,0.0,Delhi,India,Asia,28.5833,77.2
2014-07-24,30.7,0.0,Delhi,India,Asia,28.5833,77.2
2014-07-25,30.7,0.0,Delhi,India,Asia,28.5833,77.2
2014-07-30,31.9,0.0,Delhi,India,Asia,28.5833,77.2
2014-08-30,28.7,9.9,Delhi,India,Asia,28.5833,77.2
2014-08-31,27.5,2.0,Delhi,India,Asia,28.5833,77.2
2014-09-01,29.5,36.1,Delhi,India,Asia,28.5833,77.2
2014-09-02,29.4,0.0,Delhi,India,Asia,28.5833,77.2
2014-09-03,28.5,2.0,Delhi,India,Asia,28.5833,77.2
2014-09-04,27.8,4.1,Delhi,India,Asia,28.5833,77.2
2014-09-06,28.6,0.0,Delhi,India,Asia,28.5833,77.2
2014-10-29,24.9,0.5,Delhi,India,Asia,28.5833,77.2
2014-10-30,24.0,0.0,Delhi,India,Asia,28.5833,77.2
2014-12-16,14.0,0.0,Delhi,India,Asia,28.5833,77.2
2015-01-02,14.7,5.1,Delhi,India,Asia,28.5833,77.2
2015-01-14,12.1,0.5,Delhi,India,Asia,28.5833,77.2
2015-01-15,12.3,0.0,Delhi,India,Asia,28.5833,77.2
2015-01-23,14.7,7.1,Delhi,India,Asia,28.5833,77.2
2015-01-24,12.5,0.0,Delhi,India,Asia,28.5833,77.2
2015-01-26,13.7,1.0,Delhi,India,Asia,28.5833,77.2
2015-01-28,12.6,0.0,Delhi,India,Asia,28.5833,77.2
2015-02-21,21.9,0.0,Delhi,India,Asia,28.5833,77.2
2015-02-26,20.0,0.0,Delhi,India,Asia,28.5833,77.2
2015-03-01,17.3,7.9,Delhi,India,Asia,28.5833,77.2
2015-03-03,16.1,7.1,Delhi,India,Asia,28.5833,77.2
2015-03-04,16.8,0.0,Delhi,India,Asia,28.5833,77.2
2015-03-30,23.4,10.9,Delhi,India,Asia,28.5833,77.2
2015-03-31,25.1,0.0,Delhi,India,Asia,28.5833,77.2
2015-04-03,24.4,6.1,Delhi,India,Asia,28.5833,77.2
2015-04-04,21.0,15.0,Delhi,India,Asia,28.5833,77.2
2015-04-06,25.1,0.0,Delhi,India,Asia,28.5833,77.2
2015-04-07,23.9,0.0,Delhi,India,Asia,28.5833,77.2
2015-04-08,25.2,0.0,Delhi,India,Asia,28.5833,77.2
2015-04-09,25.8,0.0,Delhi,India,Asia,28.5833,77.2
2015-04-12,24.3,2.0,Delhi,India,Asia,28.5833,77.2
2015-04-13,24.9,0.0,Delhi,India,Asia,28.5833,77.2
2015-04-14,26.4,2.0,Delhi,India,Asia,28.5833,77.2
2015-04-15,27.6,0.0,Delhi,India,Asia,28.5833,77.2
2015-04-28,31.1,0.0,Delhi,India,Asia,28.5833,77.2
2015-05-03,30.9,0.0,Delhi,India,Asia,28.5833,77.2
2015-05-11,34.4,0.0,Delhi,India,Asia,28.5833,77.2
2015-06-02,31.6,3.0,Delhi,India,Asia,28.5833,77.2
2015-06-03,28.7,0.5,Delhi,India,Asia,28.5833,77.2
2015-06-04,31.8,0.0,Delhi,India,Asia,28.5833,77.2
2015-06-14,27.0,25.9,Delhi,India,Asia,28.5833,77.2
2015-06-25,26.5,21.1,Delhi,India,Asia,28.5833,77.2
2015-06-26,31.5,0.3,Delhi,India,Asia,28.5833,77.2
2015-06-27,32.7,0.0,Delhi,India,Asia,28.5833,77.2
2015-06-29,31.1,0.0,Delhi,India,Asia,28.5833,77.2
2015-07-08,31.2,26.9,Delhi,India,Asia,28.5833,77.2
2015-07-09,29.7,1.0,Delhi,India,Asia,28.5833,77.2
2015-07-11,25.5,93.0,Delhi,India,Asia,28.5833,77.2
2015-07-12,25.5,69.1,Delhi,India,Asia,28.5833,77.2
2015-07-13,29.9,7.1,Delhi,India,Asia,28.5833,77.2
2015-07-14,31.0,0.0,Delhi,India,Asia,28.5833,77.2
2015-07-17,30.9,0.3,Delhi,India,Asia,28.5833,77.2
2015-07-19,30.1,2.0,Delhi,India,Asia,28.5833,77.2
2015-07-20,29.1,3.0,Delhi,India,Asia,28.5833,77.2
2015-07-21,31.5,4.1,Delhi,India,Asia,28.5833,77.2
2015-07-22,32.2,0.0,Delhi,India,Asia,28.5833,77.2
2015-07-26,30.0,6.1,Delhi,India,Asia,28.5833,77.2
2015-07-27,29.7,4.1,Delhi,India,Asia,28.5833,77.2
2015-07-28,29.5,0.3,Delhi,India,Asia,28.5833,77.2
2015-07-29,28.6,0.0,Delhi,India,Asia,28.5833,77.2
2015-07-30,29.0,0.0,Delhi,India,Asia,28.5833,77.2
2015-07-31,28.9,0.5,Delhi,India,Asia,28.5833,77.2
2015-08-02,29.8,0.3,Delhi,India,Asia,28.5833,77.2
2015-08-05,29.9,0.3,Delhi,India,Asia,28.5833,77.2
2015-08-06,29.8,15.0,Delhi,India,Asia,28.5833,77.2
2015-08-07,29.4,0.0,Delhi,India,Asia,28.5833,77.2
2015-08-08,28.8,16.0,Delhi,India,Asia,28.5833,77.2
2015-08-09,27.5,30.0,Delhi,India,Asia,28.5833,77.2
2015-08-10,30.5,40.9,Delhi,India,Asia,28.5833,77.2
2015-08-12,30.5,6.1,Delhi,India,Asia,28.5833,77.2
2015-08-13,31.9,0.0,Delhi,India,Asia,28.5833,77.2
2015-08-17,30.7,6.1,Delhi,India,Asia,28.5833,77.2
2015-08-19,31.5,2.0,Delhi,India,Asia,28.5833,77.2
2015-08-20,30.8,0.0,Delhi,India,Asia,28.5833,77.2
2015-08-24,30.7,55.9,Delhi,India,Asia,28.5833,77.2
2015-08-25,32.0,0.0,Delhi,India,Asia,28.5833,77.2
2015-09-19,30.4,22.1,Delhi,India,Asia,28.5833,77.2
2015-09-20,29.1,0.0,Delhi,India,Asia,28.5833,77.2
2015-11-07,21.9,0.0,Delhi,India,Asia,28.5833,77.2
2015-12-02,18.0,0.0,Delhi,India,Asia,28.5833,77.2
2015-12-10,20.1,0.0,Delhi,India,Asia,28.5833,77.2
2016-01-13,18.3,0.0,Delhi,India,Asia,28.5833,77.2
2016-02-01,15.9,0.0,Delhi,India,Asia,28.5833,77.2
2016-02-08,17.1,0.0,Delhi,India,Asia,28.5833,77.2
2016-02-18,19.4,0.5,Delhi,India,Asia,28.5833,77.2
2016-02-19,23.1,0.3,Delhi,India,Asia,28.5833,77.2
2016-02-20,23.7,0.5,Delhi,India,Asia,28.5833,77.2
2016-02-21,21.0,0.0,Delhi,India,Asia,28.5833,77.2
2016-03-05,23.9,0.0,Delhi,India,Asia,28.5833,77.2
2016-03-06,22.9,6.1,Delhi,India,Asia,28.5833,77.2
2016-03-07,23.7,0.0,Delhi,India,Asia,28.5833,77.2
2016-03-13,24.3,2.0,Delhi,India,Asia,28.5833,77.2
2016-03-14,22.4,0.3,Delhi,India,Asia,28.5833,77.2
2016-03-15,24.1,0.0,Delhi,India,Asia,28.5833,77.2
2016-03-18,26.2,0.8,Delhi,India,Asia,28.5833,77.2
2016-03-19,26.8,0.0,Delhi,India,Asia,28.5833,77.2
2016-03-20,27.1,16.0,Delhi,India,Asia,28.5833,77.2
2016-03-21,26.6,0.0,Delhi,India,Asia,28.5833,77.2
2016-04-06,31.4,0.0,Delhi,India,Asia,28.5833,77.2
2016-04-07,29.5,0.0,Delhi,India,Asia,28.5833,77.2
2016-05-05,30.6,0.0,Delhi,India,Asia,28.5833,77.2
2016-05-06,31.5,0.0,Delhi,India,Asia,28.5833,77.2
2016-05-11,32.6,4.1,Delhi,India,Asia,28.5833,77.2
2016-05-12,35.4,0.0,Delhi,India,Asia,28.5833,77.2
2016-05-13,37.1,0.8,Delhi,India,Asia,28.5833,77.2
2016-05-14,36.5,0.0,Delhi,India,Asia,28.5833,77.2
2016-05-17,37.5,0.0,Delhi,India,Asia,28.5833,77.2
2016-05-23,32.2,0.0,Delhi,India,Asia,28.5833,77.2
2016-05-24,30.9,10.9,Delhi,India,Asia,28.5833,77.2
2016-05-25,32.9,0.8,Delhi,India,Asia,28.5833,77.2
2016-05-26,34.6,0.0,Delhi,India,Asia,28.5833,77.2
2016-05-29,31.6,3.0,Delhi,India,Asia,28.5833,77.2
2016-05-30,26.9,5.1,Delhi,India,Asia,28.5833,77.2
2016-05-31,32.7,5.1,Delhi,India,Asia,28.5833,77.2
2016-06-01,36.0,0.0,Delhi,India,Asia,28.5833,77.2
2016-06-07,34.6,0.0,Delhi,India,Asia,28.5833,77.2
2016-06-09,35.7,0.0,Delhi,India,Asia,28.5833,77.2
2016-06-10,36.1,0.0,Delhi,India,Asia,28.5833,77.2
2016-06-11,33.4,3.0,Delhi,India,Asia,28.5833,77.2
2016-06-12,35.5,0.0,Delhi,India,Asia,28.5833,77.2
2016-06-14,32.6,0.3,Delhi,India,Asia,28.5833,77.2
2016-06-15,34.7,0.0,Delhi,India,Asia,28.5833,77.2
2016-06-17,34.2,5.1,Delhi,India,Asia,28.5833,77.2
2016-06-18,35.9,0.0,Delhi,India,Asia,28.5833,77.2
2016-06-23,33.8,0.5,Delhi,India,Asia,28.5833,77.2
2016-06-24,36.4,0.0,Delhi,India,Asia,28.5833,77.2
2016-06-28,30.8,13.0,Delhi,India,Asia,28.5833,77.2
2016-06-29,35.4,2.0,Delhi,India,Asia,28.5833,77.2
2016-06-30,35.4,0.0,Delhi,India,Asia,28.5833,77.2
2016-07-01,32.2,13.0,Delhi,India,Asia,28.5833,77.2
2016-07-02,28.4,23.9,Delhi,India,Asia,28.5833,77.2
2016-07-03,29.6,0.0,Delhi,India,Asia,28.5833,77.2
2016-07-04,30.7,45.0,Delhi,India,Asia,28.5833,77.2
2016-07-05,33.2,0.0,Delhi,India,Asia,28.5833,77.2
2016-07-06,33.1,0.0,Delhi,India,Asia,28.5833,77.2
2016-07-11,31.6,0.0,Delhi,India,Asia,28.5833,77.2
2016-07-12,30.5,2.0,Delhi,India,Asia,28.5833,77.2
2016-07-13,31.1,1.0,Delhi,India,Asia,28.5833,77.2
2016-07-14,30.5,16.0,Delhi,India,Asia,28.5833,77.2
2016-07-15,31.0,24.9,Delhi,India,Asia,28.5833,77.2
2016-07-16,27.1,0.0,Delhi,India,Asia,28.5833,77.2
2016-07-17,28.1,11.9,Delhi,India,Asia,28.5833,77.2
2016-07-18,27.6,25.9,Delhi,India,Asia,28.5833,77.2
2016-07-19,32.4,21.1,Delhi,India,Asia,28.5833,77.2
2016-07-20,34.1,0.0,Delhi,India,Asia,28.5833,77.2
2016-07-23,31.9,0.0,Delhi,India,Asia,28.5833,77.2
2016-07-25,31.9,0.0,Delhi,India,Asia,28.5833,77.2
2016-08-01,29.1,13.0,Delhi,India,Asia,28.5833,77.2
2016-08-02,30.9,14.0,Delhi,India,Asia,28.5833,77.2
2016-08-03,32.6,0.0,Delhi,India,Asia,28.5833,77.2
2016-08-06,30.0,0.3,Delhi,India,Asia,28.5833,77.2
2016-08-07,33.3,0.8,Delhi,India,Asia,28.5833,77.2
2016-08-08,33.3,0.0,Delhi,India,Asia,28.5833,77.2
2016-08-11,28.0,7.1,Delhi,India,Asia,28.5833,77.2
2016-08-12,28.9,5.1,Delhi,India,Asia,28.5833,77.2
2016-08-13,29.9,30.0,Delhi,India,Asia,28.5833,77.2
2016-08-14,29.0,1.0,Delhi,India,Asia,28.5833,77.2
2016-08-15,31.3,3.0,Delhi,India,Asia,28.5833,77.2
2016-08-16,31.1,0.0,Delhi,India,Asia,28.5833,77.2
2016-08-17,29.8,1.0,Delhi,India,Asia,28.5833,77.2
2016-08-18,29.6,0.3,Delhi,India,Asia,28.5833,77.2
2016-08-19,31.7,1.0,Delhi,India,Asia,28.5833,77.2
2016-08-20,32.6,0.0,Delhi,India,Asia,28.5833,77.2
2016-08-24,29.9,0.0,Delhi,India,Asia,28.5833,77.2
2016-08-25,31.0,6.1,Delhi,India,Asia,28.5833,77.2
2016-08-26,30.8,0.0,Delhi,India,Asia,28.5833,77.2
2016-08-27,31.4,15.0,Delhi,India,Asia,28.5833,77.2
2016-08-28,32.8,0.0,Delhi,India,Asia,28.5833,77.2
2016-08-29,29.1,0.0,Delhi,India,Asia,28.5833,77.2
2016-08-30,29.5,22.1,Delhi,India,Asia,28.5833,77.2
2016-08-31,27.3,4.1,Delhi,India,Asia,28.5833,77.2
2016-09-01,27.8,63.0,Delhi,India,Asia,28.5833,77.2
2016-09-02,30.6,6.1,Delhi,India,Asia,28.5833,77.2
2016-09-03,30.7,0.0,Delhi,India,Asia,28.5833,77.2
2016-10-06,30.3,0.0,Delhi,India,Asia,28.5833,77.2
2017-01-07,14.7,3.0,Delhi,India,Asia,28.5833,77.2
2017-01-08,15.4,0.0,Delhi,India,Asia,28.5833,77.2
2017-01-09,14.1,0.0,Delhi,India,Asia,28.5833,77.2
2017-01-26,16.2,0.3,Delhi,India,Asia,28.5833,77.2
2017-01-27,16.1,30.0,Delhi,India,Asia,28.5833,77.2
2017-01-28,14.9,0.0,Delhi,India,Asia,28.5833,77.2
2017-02-06,17.4,0.0,Delhi,India,Asia,28.5833,77.2
2017-03-01,24.7,0.0,Delhi,India,Asia,28.5833,77.2
2017-03-02,22.8,0.0,Delhi,India,Asia,28.5833,77.2
2017-03-08,22.8,0.0,Delhi,India,Asia,28.5833,77.2
2017-03-09,20.7,0.3,Delhi,India,Asia,28.5833,77.2
2017-03-10,19.6,2.0,Delhi,India,Asia,28.5833,77.2
2017-03-11,18.2,2.0,Delhi,India,Asia,28.5833,77.2
2017-03-12,18.3,6.1,Delhi,India,Asia,28.5833,77.2
2017-03-13,18.4,0.0,Delhi,India,Asia,28.5833,77.2
2017-04-26,32.1,2.0,Delhi,India,Asia,28.5833,77.2
2017-04-27,32.6,0.0,Delhi,India,Asia,28.5833,77.2
2017-04-30,31.9,0.0,Delhi,India,Asia,28.5833,77.2
2017-05-01,32.2,0.0,Delhi,India,Asia,28.5833,77.2
2017-05-02,31.9,0.0,Delhi,India,Asia,28.5833,77.2
2017-05-04,32.9,2.0,Delhi,India,Asia,28.5833,77.2
2017-05-05,33.8,0.0,Delhi,India,Asia,28.5833,77.2
2017-05-11,35.0,0.8,Delhi,India,Asia,28.5833,77.2
2017-05-12,35.8,0.0,Delhi,India,Asia,28.5833,77.2
2017-05-17,32.7,0.0,Delhi,India,Asia,28.5833,77.2
2017-05-18,34.7,0.0,Delhi,India,Asia,28.5833,77.2
2017-05-19,32.3,0.5,Delhi,India,Asia,28.5833,77.2
2017-05-20,34.0,0.0,Delhi,India,Asia,28.5833,77.2
2017-05-22,27.1,0.3,Delhi,India,Asia,28.5833,77.2
2017-05-23,33.4,0.0,Delhi,India,Asia,28.5833,77.2
2017-05-28,31.8,11.9,Delhi,India,Asia,28.5833,77.2
2017-05-29,28.8,7.9,Delhi,India,Asia,28.5833,77.2
2017-05-30,32.4,0.0,Delhi,India,Asia,28.5833,77.2
2017-06-07,31.7,0.0,Delhi,India,Asia,28.5833,77.2
2017-06-08,30.3,0.0,Delhi,India,Asia,28.5833,77.2
2017-06-09,32.9,5.1,Delhi,India,Asia,28.5833,77.2
2017-06-10,33.9,0.0,Delhi,India,Asia,28.5833,77.2
2017-06-13,36.6,2.0,Delhi,India,Asia,28.5833,77.2
2017-06-14,36.1,0.0,Delhi,India,Asia,28.5833,77.2
2017-06-16,28.3,18.0,Delhi,India,Asia,28.5833,77.2
2017-06-17,29.0,4.1,Delhi,India,Asia,28.5833,77.2
2017-06-18,32.0,0.0,Delhi,India,Asia,28.5833,77.2
2017-06-19,30.1,17.0,Delhi,India,Asia,28.5833,77.2
2017-06-20,27.6,23.9,Delhi,India,Asia,28.5833,77.2
2017-06-21,27.7,20.1,Delhi,India,Asia,28.5833,77.2
2017-06-22,29.4,18.0,Delhi,India,Asia,28.5833,77.2
2017-06-23,32.4,3.0,Delhi,India,Asia,28.5833,77.2
2017-06-24,34.0,0.0,Delhi,India,Asia,28.5833,77.2
2017-06-29,28.5,53.1,Delhi,India,Asia,28.5833,77.2
2017-07-03,32.0,4.1,Delhi,India,Asia,28.5833,77.2
2017-07-04,33.2,0.0,Delhi,India,Asia,28.5833,77.2
2017-07-05,32.9,1.0,Delhi,India,Asia,28.5833,77.2
2017-07-06,31.2,0.0,Delhi,India,Asia,28.5833,77.2
2017-07-07,31.3,18.0,Delhi,India,Asia,28.5833,77.2
2017-07-08,32.3,0.0,Delhi,India,Asia,28.5833,77.2
2017-07-12,29.7,24.9,Delhi,India,Asia,28.5833,77.2
2017-07-13,31.1,0.0,Delhi,India,Asia,28.5833,77.2
2017-07-15,31.6,0.0,Delhi,India,Asia,28.5833,77.2
2017-07-16,32.4,5.1,Delhi,India,Asia,28.5833,77.2
2017-07-17,29.6,0.0,Delhi,India,Asia,28.5833,77.2
2017-07-18,32.8,22.1,Delhi,India,Asia,28.5833,77.2
2017-07-19,34.1,0.0,Delhi,India,Asia,28.5833,77.2
2017-07-20,29.2,25.9,Delhi,India,Asia,28.5833,77.2
2017-07-21,32.5,3.0,Delhi,India,Asia,28.5833,77.2
2017-07-22,30.7,0.0,Delhi,India,Asia,28.5833,77.2
